appointment_id,pet_owner_id,pet_id,groomer_id,appointment_datetime,cost
2947,164,2,579,2025-11-08 21:47:48,155
2948,155,1,546,2025-05-05 16:00:04,82
2949,13,1,524,2027-01-30 18:48:25,107
2950,299,1,556,2025-07-27 09:10:54,127
2951,128,1,576,2026-03-04 11:00:58,157
2952,367,2,563,2027-08-12 18:57:46,148
2953,344,2,590,2026-12-22 19:23:28,120
2954,218,1,565,2026-03-25 14:52:39,135
2955,163,3,559,2026-09-13 06:41:50,102
2956,484,2,552,2026-10-25 21:28:14,122
2957,67,3,600,2026-02-25 10:25:02,104
2958,151,2,592,2027-01-22 22:27:23,125
2959,484,2,521,2026-09-16 20:31:42,125
2960,326,2,509,2025-11-17 16:28:36,129
2961,18,1,519,2025-09-30 14:17:40,76
2962,146,1,530,2026-03-22 22:43:21,127
2963,318,2,571,2026-01-03 04:54:47,112
2964,363,1,544,2025-07-02 20:13:03,132
2965,74,1,507,2026-01-11 10:47:49,114
2966,21,1,557,2027-05-08 10:38:49,122
2967,188,3,530,2025-01-10 13:12:53,140
2968,233,2,545,2027-09-11 05:47:51,97
2969,128,1,514,2026-12-30 13:14:07,139
2970,68,1,597,2025-02-26 01:50:41,115
2971,58,2,505,2025-01-20 02:32:41,102
2972,175,3,527,2026-07-28 10:41:36,145
2973,359,1,586,2026-01-02 07:53:11,106
2974,159,1,595,2027-01-28 13:55:14,101
2975,454,1,518,2026-08-23 01:03:15,133
2976,293,3,519,2027-04-22 08:24:10,93
2977,340,2,560,2025-02-17 15:01:47,115
2978,175,1,565,2026-06-12 11:50:49,136
2979,260,2,600,2026-06-03 02:31:11,94
2980,364,1,530,2024-12-31 05:16:57,155
2981,300,1,504,2026-11-07 10:31:46,149
2982,241,1,592,2027-10-01 16:56:19,131
2983,403,1,542,2026-12-04 08:12:14,150
2984,97,3,528,2027-08-15 05:03:23,76
2985,354,1,595,2027-07-06 18:21:52,96
2986,191,3,502,2026-05-18 04:14:44,106
2987,414,1,570,2025-02-26 11:15:01,137
2988,193,1,588,2026-07-03 08:23:24,119
2989,332,1,572,2025-09-20 00:09:36,92
2990,313,3,571,2025-10-29 05:14:18,101
2991,126,2,586,2026-09-23 02:32:26,87
2992,92,3,559,2026-08-28 22:06:07,97
2993,239,2,576,2025-03-22 14:42:35,139
2994,483,3,574,2026-05-19 23:24:04,107
2995,392,2,584,2026-09-27 18:05:22,112
2996,389,2,579,2025-07-19 22:57:43,149
2997,420,2,539,2027-01-27 01:05:39,108
2998,401,2,576,2026-10-20 08:27:52,155
2999,280,1,591,2025-03-04 21:57:05,149
3000,437,1,513,2026-03-07 05:33:55,140
